36;AEROCARIBBEAN AIRLINES;-0- ;CUBA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;;;;;;;;;;;;;;;
34980;KINAHAN, Christopher Vincent;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 23 Mar 1957; alt. Passport 707265430 (United Kingdom); alt. Passport C181651D (United Kingdom); alt. Passport 701191749 (United Kingdom); a.k.a. 'KINAHAN SENIOR, Christy'; a.k.a. 'O'BRIEN, Christopher'; a.k.a. 'THE DAPPER DON';" Linked To: KINAHAN ORGANIZED CRIME GROUP.""";;;;;;;;
34981;PUBLIC JOINT STOCK COMPANY INTEGRAL;-0- ;BELARUS-EO14038;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Registration Number 100386629 (Belarus).;;;;;;;;;;;;;;;
34982;KINAHAN, Daniel Joseph;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 25 Jun 1977; Identification Number 784197715087538 (United Arab Emirates); alt. Identification Number 076822265 (United Arab Emirates); alt. Identification Number 195762701 (United Arab Emirates);" Linked To: KINAHAN ORGANIZED CRIME GROUP.""";;;;;;;;;;;
34983;GARANTI IHRACAT ITHALAT KUYUMCULUK DIS TICARET LIMITED SIRKETI;-0- ;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886;;;;;;;;;;;;;;;
34984;MOAZ ABDULLA DAEL FOR IMPORT AND EXPORT;-0- ;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886;;;;;;;;;;;;;;;
34985;AHMED, Abdo Abdullah Dael;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 13 Sep 1979;;;;;;;;;;;;;;;
34986;AL FOULK TRADING CO. L.L.C;-0- ;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886;;;;;;;;;;;;;;;
34988;OROFINO NV;-0- ;DRCONGO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Type: Activities of holding companies;;;;;;;;;;;;;;;
34990;OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM;-0- ;BELARUS-EO14038;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 2006;;;;;;;;;;;;;;;
34991;BURLINOVA, Natalya Valeryevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 22 Jul 1983;;;;;;;;;;;;;;;
34992;JSC 558 AIRCRAFT REPAIR PLANT;-0- ;BELARUS-EO14038;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 09 Jun 1992;;;;;;;;;;;;;;;
34993;KINAHAN JUNIOR, Christopher Vincent;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 24 Sep 1980; alt. Identification Number 077449510 (United Arab Emirates); a.k.a. 'CHRISTY JNR.';" Linked To: KINAHAN ORGANIZED CRIME GROUP.""";;;;;;;;;;;;
34994;MCGOVERN, Sean Gerard;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Feb 1986;;;;;;;;;;;;;;;
34995;BUSINESS-FINANCE LIMITED LIABILITY COMPANY;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Target Type Financial Institution;;;;;;;;;;;;;;;
34996;DIXON, Ian Thomas;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 17 Sep 1989;;;;;;;;;;;;;;;
35001;JSC INFRAVEB;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website vebinfra.ru;;;;;;;;;;;;;;;
35002;LLC RESORT ZOLOTOE KOLTSO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7724331673 (Russia);;;;;;;;;;;;;;;
35003;JSC RUSSIAN EXPORT CENTER;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website exportcenter.ru;;;;;;;;;;;;;;;
35004;LLC VEB VENTURES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website vebinnovations.ru;;;;;;;;;;;;;;;
35005;LLC VEB SERVICE;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7708325680 (Russia);;;;;;;;;;;;;;;
35006;CLANCY, Bernard Patrick;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 04 Sep 1977;;;;;;;;;;;;;;;
35007;LLC SPECIAL ORGANIZATION FOR PROJECT FINANCE FACTORY OF PROJECT FINANCE;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7708330489 (Russia);;;;;;;;;;;;;;;
35008;LLC SIBUGLEMET GROUP;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7708320240 (Russia);;;;;;;;;;;;;;;
35009;JSC ANGSTREM-T;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Registration ID 1057735022377 (Russia);;;;;;;;;;;;;;;
35010;MORRISSEY, John Francis;individual;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 20 Dec 1959;;;;;;;;;;;;;;;
35011;LLC NM-TEKH;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7735183410 (Russia);;;;;;;;;;;;;;;
35012;NERO DRINKS COMPANY LIMITED;-0- ;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. B93681724 (Spain);;;;;;;;;;;;;;;
35013;DUBROVINSKIY, Viacheslav Yuryevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 30 Mar 1966;;;;;;;;;;;;;;;
35014;HOOPOE SPORTS LLC;-0- ;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 17 May 2017;;;;;;;;;;;;;;;
35015;KRUGOVOV, Anton Alekseevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Aug 1981;;;;;;;;;;;;;;;
35016;JSC SLAVA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7714046028 (Russia);;;;;;;;;;;;;;;
35017;GRININ, Yevgeniy Aleksandrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 15 Apr 1978;;;;;;;;;;;;;;;
35018;DUCASHEW GENERAL TRADING LLC;-0- ;TCO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 10 Oct 2016;;;;;;;;;;;;;;;
35019;JSC PFC CSKA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.pfc-cska.com;;;;;;;;;;;;;;;
35020;LLC TORGOVY KVARTAL-NOVOSIBIRSK;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.sibmoll.ru;;;;;;;;;;;;;;;
35021;LLC BAIKAL CENTER;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7704732846 (Russia);;;;;;;;;;;;;;;
35022;LLC PROGOROD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 9704013161 (Russia);;;;;;;;;;;;;;;
35023;NIKOLAEVA, Irina Viktorovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 15 Jul 1983;;;;;;;;;;;;;;;
35024;LLC VEB.RF ASSET MANAGEMENT;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 9704032929 (Russia);;;;;;;;;;;;;;;
35025;ZAKHAROV, Andrey Georgiyevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Jan 1969;;;;;;;;;;;;;;;
35026;YERSHOV, Sergey Aleksandrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 16 Oct 1952;;;;;;;;;;;;;;;
35027;PODGORNOVA, Yevgeniya Aleksandrovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 16 Jul 1980;;;;;;;;;;;;;;;
35036;ALEXSONG PTE LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Registration Number 199104462G (Singapore).;;;;;;;;;;;;;;;
35037;OOO NAUCHNO-TEKHNICHESKII TSENTR METROTEK;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 9715250083 (Russia);;;;;;;;;;;;;;;
35038;OOO PAMKIN KHAUS;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7715848680 (Russia);;;;;;;;;;;;;;;
35039;OOO FOTON PRO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 1327025929 (Russia);;;;;;;;;;;;;;;
35040;TOPCHI, Tamara Aleksandrovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 04 Mar 1979;;;;;;;;;;;;;;;
35057;CENTRAL RESERVE POLICE;-0- ;GLOMAG;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Type: Public order and safety activities.;;;;;;;;;;;;;;;
35058;MBAGA, Peter Charles;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 25 Sep 1976;;;;;;;;;;;;;;;
35059;HOOMER, Farhad;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 18 Nov 1976;;;;;;;;;;;;;;;
35060;MALBERG LIMITED;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 09 Mar 2015;;;;;;;;;;;;;;;
35061;BERNOVA, Evgeniya Vladimirovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 26 Mar 1974;;;;;;;;;;;;;;;
35062;SOBOLEV, Nikita Aleksandrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 07 Jun 1986;;;;;;;;;;;;;;;
35063;DJECO GROUP LP;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 02 Jul 2019;;;;;;;;;;;;;;;
35064;ABADIGGA, Abdella Hussein;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Feb 1974;;;;;;;;;;;;;;;
35065;DJECO GROUP HOLDING LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 25 Jun 2019;;;;;;;;;;;;;;;
35066;MALTARENT LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 28 Apr 2015;;;;;;;;;;;;;;;
35067;MILLER, Siraaj;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 28 Sep 1977;;;;;;;;;;;;;;;
35068;LAKHTA PLAZA, OOO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7801634178 (Russia);;;;;;;;;;;;;;;
35069;LAKHTA PARK, OOO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7807381808 (Russia);;;;;;;;;;;;;;;
35070;LAKHTA PARK PREMIUM, OOO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 7810764381 (Russia);;;;;;;;;;;;;;;
35071;TOKAREVA, Maiya Nikolaevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 18 Jan 1975;;;;;;;;;;;;;;;
35072;SCI GRIBER;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 28 Aug 2009;;;;;;;;;;;;;;;
35073;SERNIA-FILM CO, LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 13 Nov 1995;;;;;;;;;;;;;;;
35074;TOKAREVA, Galina Alekseyevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 24 Sep 1951;;;;;;;;;;;;;;;
35075;LIMITED LIABILITY COMPANY OSTOZHENKA 19;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 03 Oct 2013;;;;;;;;;;;;;;;
35076;OOO SERNIYA INZHINIRING;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 971529478 (Russia);;;;;;;;;;;;;;;
35077;KATINA DRUSTVO S OGRANICENOM ODGOVORNOSCU ZA NEKRETNINE I UGOSTITELJSTVO;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 11 Jun 2003;;;;;;;;;;;;;;;
35078;OOO SERTAL;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 9715216050 (Russia);;;;;;;;;;;;;;;
35079;T.G.A. D.O.O. ZA TRGOVINU I USLUGE;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 26 Feb 2010;;;;;;;;;;;;;;;
35080;MAJORY LLP;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 16 Jul 2015;;;;;;;;;;;;;;;
35081;PHOTON PRO LLP;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 04 Dec 2018;;;;;;;;;;;;;;;
35082;OOO ROBIN TREID;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 19 May 2016;;;;;;;;;;;;;;;
35083;INVENTION BRIDGE SL;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 09 Mar 2016;;;;;;;;;;;;;;;
35084;TOKAREV, Nikolay Petrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 20 Dec 1950;;;;;;;;;;;;;;;
35096;PUTIN, Vladimir Vladimirovich;individual;RUSSIA-EO14024;President of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 07 Oct 1952;;;;;;;;;;;;;;;
35116;TATARCHENKO, Denis Sergeyevich;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Feb 1991;;;;;;;;;;;;;;;
35117;ZAMLELOVA, Svetlana Georgiyevna;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 22 Aug 1973;;;;;;;;;;;;;;;
35118;POGREBENKOV, Valeriy Ivanovich;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 19 Jul 1947;;;;;;;;;;;;;;;
35119;SAENKO, Sergei Ivanovich;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 25 Sep 1950;;;;;;;;;;;;;;;
35120;BUBNOVA, Irina Sergeyevna;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Apr 1983;;;;;;;;;;;;;;;
35121;KRANS, Maksim Iosifovich;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Mar 1950;;;;;;;;;;;;;;;
35122;BESPALOV, Anton Sergeyevich;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Feb 1981;;;;;;;;;;;;;;;
35123;KIRILLOVA, Anastasiya Sergeyevna;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 31 Dec 1986;;;;;;;;;;;;;;;
35124;MAKSIMENKO, Vladimir Ilich;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Jan 1954;;;;;;;;;;;;;;;
35125;KAMYSHANOVA, Aleksandra Aleksandrovna;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 29 Nov 1986;;;;;;;;;;;;;;;
35126;NEZHDANOVA, Yevgeniya Vitalyevna;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 07 May 1981;;;;;;;;;;;;;;;
35128;ILYASHENKO, Andrey Vitalyevich;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 19 Dec 1958;;;;;;;;;;;;;;;
35129;DOROKHOVA, Nina Viktorovna;individual;NPWMD] [CYBER2] [CAATSA - RUSSIA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 20 Nov 1965;;;;;;;;;;;;;;;
35130;GAFNER, Denis Yakovlevich;individual;NPWMD] [CYBER2] [ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Sep 1980;;;;;;;;;;;;;;;
35131;CHUGULEVA, Aleyona Anatolyevna;individual;NPWMD] [CYBER2] [ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 14 May 1986;;;;;;;;;;;;;;;
35132;SINELIN, Mikhail Anatolyevich;individual;NPWMD] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 14 Aug 1989;;;;;;;;;;;;;;;
35133;KALABAYEVA, Valeriya;individual;NPWMD] [CYBER2] [ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Oct 1997;;;;;;;;;;;;;;;
35134;GLOTOV, Yevgeniy Eduardovich;individual;NPWMD] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 19 Sep 1987;;;;;;;;;;;;;;;
35135;ARESHEV, Andrey Grigoryevich;individual;ELECTION-EO13848;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Jul 1974;;;;;;;;;;;;;;;
35136;NOVILAB MOBILE, LLC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website novilabmobile.com;;;;;;;;;;;;;;;
35137;0DAY TECHNOLOGIES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website https://0day.llc/;;;;;;;;;;;;;;;
35156;AO NII VEKTOR;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website nii-vektor.ru;;;;;;;;;;;;;;;
35158;FEDERAL STATE UNITARY ENTERPRISE CENTRAL SCIENTIFIC RESEARCH INSTITUTE OF ECONOMICS INFORMATICS AND MANAGEMENT SYSTEMS;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website cniieisu.ru;;;;;;;;;;;;;;;
35159;ZAO AKUTA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.acuta.ru;;;;;;;;;;;;;;;
35163;CREDIT BANK OF MOSCOW PUBLIC JOINT STOCK COMPANY;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;SWIFT/BIC MCRBRUMM;;;;;;;;;;;;;;;
35169;PANKOV, Nikolay;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Dec 1954;;;;;;;;;;;;;;;
35170;IVANOV, Timur;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Aug 1975;;;;;;;;;;;;;;;
35171;EVKUROV, Yunus-Bek;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 30 Jul 1963;;;;;;;;;;;;;;;
35172;TSALIKOV, Ruslan;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 31 Jul 1956;;;;;;;;;;;;;;;
35173;SHOIGU, Sergei Kuzhugetovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 May 1955;;;;;;;;;;;;;;;
35174;SADOVENKO, Yuriy;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 Sep 1969;;;;;;;;;;;;;;;
35175;ZHIDKO, Gennady;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Sep 1965;;;;;;;;;;;;;;;
35176;GERASIMOV, Valery;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Sep 1955;;;;;;;;;;;;;;;
35185;BULGAKOV, Dmitry;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 20 Oct 1954;;;;;;;;;;;;;;;
35199;JSC PKK MILANDR;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 1993;;;;;;;;;;;;;;;
35216;NURGALIEV, Rashid Gumarovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Oct 1956;;;;;;;;;;;;;;;
35217;SOBYANIN, Sergey Semyonovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Jun 1958;;;;;;;;;;;;;;;
35218;SERYSHEV, Anatoliy Anatolievich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 19 Jul 1965;;;;;;;;;;;;;;;
35219;AFONIN, Yuriy Vyacheslavovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 22 Mar 1977;;;;;;;;;;;;;;;
35220;BULAVIN, Vladimir Ivanovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 Feb 1953;;;;;;;;;;;;;;;
35221;TRUTNEV, Yuriy Petrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Mar 1956;;;;;;;;;;;;;;;
35222;BESSONOV, Yevgeniy Ivanovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 26 Nov 1968;;;;;;;;;;;;;;;
35223;KALASHNIKOV, Leonid Ivanovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 06 Aug 1960;;;;;;;;;;;;;;;
35224;YAKUSHEV, Vladimir Vladimirovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 14 Jun 1968;;;;;;;;;;;;;;;
35225;KASHIN, Vladimir Ivanovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 10 Aug 1948;;;;;;;;;;;;;;;
35226;BEGLOV, Aleksandr Dmitrievich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 19 May 1956;;;;;;;;;;;;;;;
35228;KOLOMEITSEV, Nikolay Vasilievich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Sep 1956;;;;;;;;;;;;;;;
35230;KURINNIY, Aleksey Vladimirovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 18 Jan 1974;;;;;;;;;;;;;;;
35232;MELNIKOV, Ivan Ivanovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 07 Aug 1950;;;;;;;;;;;;;;;
35233;LAVROV, Sergei Viktorovich;individual;RUSSIA-EO14024;Minister of Foreign Affairs of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Mar 1950;;;;;;;;;;;;;;;
35235;NOVIKOV, Dmitriy Georgievich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Sep 1969;;;;;;;;;;;;;;;
35236;OSADCHIY, Nikolay Ivanovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Dec 1957;;;;;;;;;;;;;;;
35237;TAYSAEV, Kazbek Kutsukovich;individual;RUSSIA-EO14024;Member of the State Duma of the Federal Assembly of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Feb 1967;;;;;;;;;;;;;;;
